Source,Target,nature_lien,label
aves_aa_4R_auth_0305,1419,conseiller_des_cabaretiers,"eckboltzheim, von, claus"
aves_aa_4R_auth_0306,1419,conseiller_des_tailleurs,"leistmann, "
aves_aa_4R_auth_0307,1419,conseiller_des_charpentiers,"lang, fritsch"
aves_aa_4R_auth_0308,1421,conseiller_des_crieurs_et_mesureurs_de_vin,"beildeck, adam"
aves_aa_4R_auth_0309,1419,conseiller_des_cordonniers,"pfluger, oberlin"
aves_aa_4R_auth_0310,1437,conseiller_des_orfevres,"stacheler, johanns"
aves_aa_4R_auth_0311,1431,conseiller_des_jardiniers,"götze, bechtolt"
aves_aa_4R_auth_0312,1419,conseiller_des_sauniers,"risser, konrat"
aves_aa_4R_auth_0313,1419,conseiller_des_tisserands,"ingenheim, konrat"
aves_aa_4R_auth_0314,1419,conseiller_des_gourmets_et_courtiers,"kutteltzheim, michel"
aves_aa_4R_auth_0315,1419,conseiller_des_regrattiers_cordiers_et_fruitiers,"giger, johanns"
aves_aa_4R_auth_0316,1420,conseiller_des_drapiers,"meiger, claus"
aves_aa_4R_auth_0317,1437,conseiller_des_tanneurs,"gerbot, johanns"
aves_aa_4R_auth_0318,1443,conseiller_des_cabaretiers,"dossenheim, hug"
