,magistrature,AnnéeMagistrature,prénom,nom,surnom,genName,corps civique,corporation,prénomNN,nomNN,NomCompletNN
0,stettmeister,1407,Reimbolt,Hüffelin,,,constoffeler,,Reimbolt,Hüffel,her Reimbolt Hüffel
1,stettmeister,1407,Heinrich,"Müllenheim, von",,,constoffeler,,Heinrich,von Mülnheim,her Heinrich von Mülnheim
2,stettmeister,1407,Johanns-Rudolff,"Endingen, von",,,constoffeler,,Hanns Rüdolff,von Endingen,her Hanns Rüdolff von Endingen ritter
3,stettmeister,1407,Bechtolt,"Rosheim, von",,,constoffeler,,Behtolt,von Rosheim,her Behtolt von Rosheim
4,ammeister,1407,Johanns,Heilmann,,,echevinat,,Johanns,Heilman,her Johanns Heilman der ammeister
